product_id,title,brand,price,description,image_url,features,category
B0002E3B78,Seymour Duncan 1150030 Woody Series SC SA-3SC - Single Coil Acoustic Guitar Pick...,Seymour Duncan,$6.04,"Especially great for singer-songwriters and folk strummers, the Woody Series offer a moderate response that gives you plenty of amplification while allowing your guitar to blend nicely with vocals and...",https://images-na.ssl-images-amazon.com/images/I/41hKWrURZ3L.jpg,"Quick-mount, passive, magnetic sound hole pickup | Single coil | Moderate output",Musical Instruments
B0002E3L8C,ROC-N-SOC Back Rest Black,ROC-N-SOC,$45.99,The Roc-N-Soc Back Rest attaches to Nitro throne.,https://images-na.ssl-images-amazon.com/images/I/41LjhitGYhL.jpg,This back rest will fit all Roc-N-Soc thrones,Musical Instruments
B0002E3GO6,"Digitech PS200R Power Supply for RP50/80, BP50/80, XAS-DD, XAS-EC, XAS-SI, X-Ser...",DigiTech,$0.91,Power supply for your DigiTech and HardWire guitar effects pedals.,https://images-na.ssl-images-amazon.com/images/I/41qahgTvTZL.jpg,"Works with the current DOD FX series | Barrel type connector | Operates T2 Tuner, the TEC4 and TEC4X, the VOTec, ACOUSTec and the BASSTec",Musical Instruments
B0002E4ZJG,Super Slick Superslick Slickit,SuperSlick,$6.99,"Contains one each of Superslick Trombone Cream, Plus Slide Treatment and Pocket Size Sprayer",https://images-na.ssl-images-amazon.com/images/I/41IHTsdhlTL.jpg,All in one slide maintenance kit | Great for intermediate to advanced players,Musical Instruments
B0002E4Z8M,Shure SM7B Cardioid Dynamic Microphone,Shure,$73.49,"The SM7B dynamic microphone has a smooth, flat, wide-range frequency response appropriate for music and speech in all professional audio applications. It features excellent shielding against electroma...",https://images-na.ssl-images-amazon.com/images/I/41Yz8xwWS3L.jpg,"Flat, wide-range frequency response for exceptionally clean and natural reproduction of both music and speech | Bass rolloff and mid-range emphasis (presence boost) controls with graphic display of response setting | Improved rejection of electromagnetic hum, optimized for shielding against broadband interference emitted by computer monitors",Musical Instruments
B0002E4ZKU,Behringer Composer Pro-XL MDX2600 Reference-Class 2-Channel Expander/Gate/Compre...,Behringer,$22.99," Reference-Class 2-Channel Expander/Gate/Compressor/Peak Limiter with Integrated De-Esser, Dynamic Enhancer and Tube Simulation Whether you're recording, mixing or mastering, the COMPOSER PRO-XL MDX26...",https://images-na.ssl-images-amazon.com/images/I/41Kdxm6%2BJBL.jpg,Switchable IKA (Interactive Knee Adaptation) program-adaptive compression circuitry combines the advantages of hard-knee and soft-knee characteristics | Integrated De-esser with switchable male/female voice recognition removes excessive sibilance from your vocal tracks | IGC (Interactive Gain Control) peak limiting circuitry combines clipper and program limiter for reliable and inaudible protection against signal peaks,Musical Instruments
B0002E50XG,[OLD MODEL] BEHRINGER ULTRAGRAPH PRO FBQ3102,Behringer,$22.99,"Ultra-Musical 31-Band Stereo Graphic Equalizer with FBQ Feedback Detection System Enjoy the limelight with the ULTRAGRAPH PRO FBQ3102, a professional 31-band stereo graphic equalizer for both live and...",https://images-na.ssl-images-amazon.com/images/I/41gx2Y47ukL.jpg,Professional 31-band stereo Graphic Equalizer for both live and studio applications | Revolutionary FBQ Feedback Detection System instantly reveals critical frequencies and can also be used as Audio Analyzer | Dedicated mono subwoofer output with adjustable crossover frequency,Musical Instruments
B0002E513U,[OLD MODEL] BEHRINGER ULTRAGRAPH PRO FBQ1502,Behringer,N/A," Audiophile 15-Band Stereo Graphic Equalizer with FBQ Feedback Detection System The ULTRAGRAPH PRO FBQ1502 is a professional, ultra-musical 15-band stereo graphic equalizer that brings the best parts ...",https://images-na.ssl-images-amazon.com/images/I/41shoI0nK9L.jpg,Professional 15-band stereo Graphic Equalizer for both live and studio applications | Revolutionary FBQ Feedback Detection System instantly reveals critical frequencies and can also be used as Audio Analyzer | Dedicated mono subwoofer output with adjustable crossover frequency,Musical Instruments
B0002E520C,MXR M104 Distortion +,JIM DUNLOP,$14.99,"Controls can be set at minimum to produce low-volume controllable distortion or increased a bit to achieve a warm tube overdrive sound. Set to maximum, its pronounced fuzz-tone combines with long sust...",https://images-na.ssl-images-amazon.com/images/I/41br7nxXQoL.jpg,"Germanium-powered, soft-clipped distortion | Classic 70s distortion | Classic early 80s hard rock tone",Musical Instruments
B0002E52AW,PDP By DW 700 Series Straight Cymbal Stand,PDP By DW,$7.99,"Designed with all players in mind, Pacific's lightweight 700 Series drum hardware combine strength, reliability and adjustability with many drummer-designed details. Like the heavy duty 900 Series, th...",https://images-na.ssl-images-amazon.com/images/I/31WeVHadyVL.jpg,Brand: Pacific | Model: PDCS700 | 700 Series,Musical Instruments
B0002E52MK,MXR M135 Smart Gate Noise Gate,JIM DUNLOP,$22.99,Tame your hissing high-gain amp or silence your string of stompboxes with this ingenious pedal. The Smart Gate is equipped with three selectable types of noise reduction to handle virtually any type o...,https://images-na.ssl-images-amazon.com/images/I/51cR-IKtFML.jpg,"Three selectable noise reduction ranges | Reacts gradually to long, sustained notes and quickly to short, syncopated notes | Fast attack time reserves picking transients and harmonic overtones",Musical Instruments
B0002E528E,PDP By DW 700 Series Drum Throne,PDP By DW,N/A,"Designed by industry leader Drum Workshop, PDP hardware is built to perform for working drummers. The lightweight 700 Series delivers exceptional quality for less than youd think. The DT700 throne off...",https://images-na.ssl-images-amazon.com/images/I/31S4ctzy-9L.jpg,"Lightweight 700 Series | Round Top 3"" padded seat cushion with 12"" Diameter featuring (8) screw X-Brace | Sturdy double-braced legs with large rubber feet",Musical Instruments
B0002E5158,Nady PCM-200 Professional Classic Style Dynamic Microphone - Retro style vocal m...,Nady,$14.99,<b>Great performance characteristics and a look straight out of the '40s and '50s</b> The <b>Nady PCM-200 Classic Dynamic Microphone</b> delivers the perfect combination of style and audio performance...,https://images-na.ssl-images-amazon.com/images/I/41Eiprao9cL.jpg,"Designed for use in live vocal performance. Great sound, and fantastic look so you can be the center of the attention at your next gig! | Fully professional microphone with high output dynamic cartridge for big powerful sound. Tailored sound with presence peak for distinct lifelike vocals | Cardioid pickup pattern for a focused sound and to reduce feedback during live applications",Musical Instruments
B0002E529S,Pacific Drums by DW 700 Series Snare Stand,Pacific Drums by DW,$7.99,"Designed with all players in mind, Pacific's lightweight 700 Series drum hardware combine strength, reliability and adjustability with many drummer-designed details. Like the heavy duty 900 Series, th...",https://images-na.ssl-images-amazon.com/images/I/31UrH7WA4YL.jpg,Brand: Pacific | Model: PDSS700 | 700 Series,Musical Instruments
B0002E5266,PDP By DW 700 Series Boom Cymbal Stand,PDP By DW,N/A,"Designed with all players in mind, Pacific's lightweight 700 Series drum hardware combine strength, reliability and adjustability with many drummer-designed details. Like the heavy duty 900 Series, th...",https://images-na.ssl-images-amazon.com/images/I/31DWnSipo2L.jpg,Brand: Pacific | Model: PDCB700 | 700 Series,Musical Instruments
B0002E4ZQ4,SuperSlick Sslick 2 oz. Accordion Accessory (VO2),SuperSlick,$3.59,SUPERSLICK VALVE OIL 2OZ,https://images-na.ssl-images-amazon.com/images/I/31-8221encL.jpg,Superslick Valve Oil 2 Oz VO2,Musical Instruments
B0002E51C6,Shure DMK57-52 Drum Microphone Kit,Shure,$62.99,"The DMK57-52 Drum Mic Kit is a conveniently packaged selection of microphones and mounts, designed to offer a core package of microphones for recording and performing drummers at a great price. The Dr...",https://images-na.ssl-images-amazon.com/images/I/51G6OsUkG0L.jpg,"The industry standard for snare drum, and a reliable and high-performing choice for toms, Shure's cardioid dynamic SM57 microphone features a contoured frequency response that cuts through the mix with exceptional impact, while reproducing sound accurately. | Perfect for the kick drum, the super cardioid Beta 52A derives its low-end punch and sonic presence from a carefully tailored frequency response. Equipped with its own pneumatic shock mount, the Beta 52A is designed with an integral locking stand mount for quick-and-easy set up. | Shure's A56D universal drum mounting system can be used to position microphones virtually anywhere - on drum rims, microphone stands, even cymbal stands. Designed with captive parts to prevent the loss of individual pieces, the A56D is small, secure, and can be used with any standard microphone, making it a great tool for both stage and studio environments.",Musical Instruments
B0002E51ZS,MXR M102 Dyna Comp Compresor Pedal,MXR,$14.99,"One of the most popular compressors of all time, the Dyna Comp is the secret weapon on many stars' pedalboards. This box will produce that percussive, clicky sound on a clean guitar that you've heard ...",https://images-na.ssl-images-amazon.com/images/I/513vc1MOsVL.jpg,In-line compressor evens out the signal to your amplifier | Useful for increased sustain with stable dynamics | Nashville studio standard,Musical Instruments
B0002E558Q,Remo PS0108-00 Coated Pinstripe Drum Head (8-Inch),Remo,$16.87,Remo Coated Pinstripe Overtone reducing agent applied between the 2-plies provides mid and low end tones with enhanced attack and durability,https://images-na.ssl-images-amazon.com/images/I/41qoMLMK2rL.jpg,"Overtone reducing agent applied between the 2-plies provides mid and low end tones with enhanced attack and durability | 2-ply 7-mil Coated film | Ideal for Pop, R&amp;B and Rock applications",Musical Instruments
B0002E52JI,MXR M80 Bass D.I.+,JIM DUNLOP,$22.99,"Bass Guitar Preamp with Footswitchable Distortion Channel, Noise Gate, and XLR Direct Out",https://images-na.ssl-images-amazon.com/images/I/41bWLKTxkDL.jpg,"Distortion channel with gain, volume, and blend controls | Color knob | 3-band EQ and Phantom power",Musical Instruments
B0002E54FK,"Remo Ambassador Hazy Snare Side Drumhead, 14&quot;",Remo,N/A,"The Hazy Ambassador heads are medium-weight heads made with a single-ply 3-mil Mylar film to produce an open, bright, and resonant sound with plenty of attack. Hazy Ambassador heads accentuate snare d...",https://images-na.ssl-images-amazon.com/images/I/51G85rGu47L.jpg,Referred to as the worldwide industry standard batter heads for studio and live applications | Factory-supplied drumhead of choice for almost every OEM because of their tunability and tone | Also known as the Timbale drumhead,Musical Instruments
B0002E5298,Pacific Drums by DW 700 Series Hi-Hat Cymbal Stand,PDP By DW,$7.99,"Designed with all players in mind, Pacific's lightweight 700 Series drum hardware combine strength, reliability and adjustability with many drummer-designed details. Like the heavy duty 900 Series, th...",https://images-na.ssl-images-amazon.com/images/I/312l6RoOSML.jpg,Brand: Pacific | Model: PDHH700 | 700 Series,Musical Instruments
B0002E56EY,Manhasset Acoustic Guitar Bridge Pins (1000),Manhasset,$18.93,"Light up music for late night practicing or dark concert halls. The ultimate in attractive design and simplicity. Features include glare-free full-width, audience-shielded illumination, ample clearanc...",https://images-na.ssl-images-amazon.com/images/I/41kwf0M%2BD6L.jpg,Model 1000 | Must have for rehearsal or performance on darkened stages or in windowless studios | 8-foot power cord,Musical Instruments
B0002E54ZU,On-Stage Mini Microphone Boom Arm,OnStage,$11.95,"Perfect for that tight spot, this 7.75"" boom is just the trick. For nearly 20 years, The Music People! Inc. has been one of the nations leading suppliers of microphones and pro audio equipment. The Mu...",https://images-na.ssl-images-amazon.com/images/I/31HxW9oBzjL.jpg,"<span>
        <a href=""https://www.amazon.com/gp/sign-in.html?ie=UTF8&amp;ref=&amp;email=&amp;redirectASIN=B0002E54ZU&amp;disableCorpSignUp=&amp;path=%2Fgp%2Fcoupon%2Fc%2APK6CRT5BVH6KFA2KWAJZXU70VKG&amp;redirectProtocol=&amp;mode=&amp;useRedirectOnSuccess=1"">Clip this coupon</a> to save 5% on this product when you buy from Amazon.com. 
        
        
        <span class=""a-declarative"" data-action=""a-modal"" data-a-modal=""{&quot;width&quot;:&quot;450&quot;,&quot;header&quot;:&quot;Promotion Details&quot;,&quot;url&quot;:&quot;/gp/promotions/details/popup/APK6CRT5BVH6K&quot;,&quot;height&quot;:&quot;600&quot;}"">
            <a href=""javascript:void(0)"" class=""a-popover-trigger a-declarative"">  
            Here's how
            <i class=""a-icon a-icon-popover""></i></a>
        </span>
        (restrictions apply)
        
    </span> | <span class=""a-size-base a-color-secondary"">
                Boom Length:   7
            </span> | <span class=""a-size-base a-color-secondary"">
                Color:   Black Powder Coat Finish
            </span>",Musical Instruments
